"Rec No","Sup:Suppno","Sup:Suppcode","Sup:Suppname","Sup:Cpname","Sup:Address1","Sup:Address2","Sup:Address3","Sup:City","Sup:Pincode","Sup:Phoneno","Sup:Mobileno","Sup:Faxno","Sup:Exciseno","Sup:Sertaxno","Sup:Vatno","Sup:Cstno","Sup:Otherno","Sup:Pan","Sup:Tan","Sup:Assetno"
       75425,"         1,466","SUP006","BP Ergo Ltd.-226001a",,,,,,             0,,0,,,,,,,,,             0
       75426,"         1,467","SUP007","Capital WIP-17001",,,,,,             0,,0,,,,,,,,,             0
       75427,"         1,468","SUP008","Cash",,,,,,             0,,0,,,,,,,,,             0
       75428,"         1,469","SUP009","Crossdomain Solutions Pvt Ltd",,,,,,             0,,0,,,,,,,,,             0
       75429,"         1,470","SUP010","DB Power Electronics Ltd",,,,,,             0,,0,,,,,,,,,             0
       75430,"         1,471","SUP011","DD IN THE NAME OF",,,,,,             0,,0,,,,,,,,,             0
       75431,"         1,472","SUP012","Decibles Pro Audio",,,,,,             0,,0,,,,,,,,,             0
       75432,"         1,473","SUP013","Electromech Systems",,,,,,             0,,0,,,,,,,,,             0
       75433,"         1,474","SUP014","Exe -Lan Networking Tech.",,,,,,             0,,0,,,,,,,,,             0
       75434,"         1,475","SUP015","Extra Added",,,,,,             0,,0,,,,,,,,,             0
       75435,"         1,476","SUP016","FastTrac Solutions",,,,,,             0,,0,,,,,,,,,             0
       75436,"         1,477","SUP017","GENIE INFOTECH LTD",,,,,,             0,,0,,,,,,,,,             0
       75437,"         1,478","SUP018","GODREJ & BOYCE MGF. CO. LTD",,,,,,             0,,0,,,,,,,,,             0
       75438,"         1,479","SUP019","Hallock Security",,,,,,             0,,0,,,,,,,,,             0
       75439,"         1,480","SUP020","HCL Infosystems Ltd",,,,,,             0,,0,,,,,,,,,             0
       75440,"         1,481","SUP021","Hutaib Glass House",,,,,,             0,,0,,,,,,,,,             0
       75441,"         1,482","SUP022","Infiniti Retail Ltd",,,,,,             0,,0,,,,,,,,,             0
       75442,"         1,483","SUP023","INR",,,,,,             0,,0,,,,,,,,,             0
       75443,"         1,484","SUP024","Insight",,,,,,             0,,0,,,,,,,,,             0
       75444,"         1,485","SUP025","Intek Security Systems Pvt Ltd",,,,,,             0,,0,,,,,,,,,             0
       75445,"         1,486","SUP026","INTERNAL TRANSFER - LAPTOPS 37 NOS",,,,,,             0,,0,,,,,,,,,             0
       75446,"         1,487","SUP027","INTERNAL TRANSFER - MONITORS 20 NOS",,,,,,             0,,0,,,,,,,,,             0
       75447,"         1,488","SUP028","J. V. Newaskar & Sons",,,,,,             0,,0,,,,,,,,,             0
       75448,"         1,489","SUP029","Kwality Arts",,,,,,             0,,0,,,,,,,,,             0
       75449,"         1,490","SUP030","LBT - JULY 2014",,,,,,             0,,0,,,,,,,,,             0
       75450,"         1,491","SUP031","LBT - JUNE 2014",,,,,,             0,,0,,,,,,,,,             0
       75451,"         1,492","SUP032","LBT FOR 100 LAPTOPS",,,,,,             0,,0,,,,,,,,,             0
       75452,"         1,493","SUP033","LBT FOR FEB PURCHASE",,,,,,             0,,0,,,,,,,,,             0
       75453,"         1,494","SUP034","LBT FOR JAN PURCHASE",,,,,,             0,,0,,,,,,,,,             0
       75454,"         1,495","SUP035","LOCAL BODY TAX",,,,,,             0,,0,,,,,,,,,             0
       75455,"         1,496","SUP036","Luxor Seating System",,,,,,             0,,0,,,,,,,,,             0
       75456,"         1,497","SUP037","Merecedez Benz I Pvt Ltd",,,,,,             0,,0,,,,,,,,,             0
       75457,"         1,498","SUP038","Metapro",,,,,,             0,,0,,,,,,,,,             0
       75458,"         1,499","SUP039","MILLENIUM MARKETING-226001a",,,,,,             0,,0,,,,,,,,,             0
       75459,"         1,500","SUP040","Millennium Motors Pvt Ltd",,,,,,             0,,0,,,,,,,,,             0
       75460,"         1,501","SUP041","Multiflex",,,,,,             0,,0,,,,,,,,,             0
       75461,"         1,502","SUP042","My Genie Systems & Services",,,,,,             0,,0,,,,,,,,,             0
       75462,"         1,503","SUP043","Neterson Technologies Pvt Ltd",,,,,,             0,,0,,,,,,,,,             0
       75463,"         1,504","SUP044","Nilkamal Limited",,,,,,             0,,0,,,,,,,,,             0
       75464,"         1,505","SUP045","Nisar Music Point",,,,,,             0,,0,,,,,,,,,             0
       75465,"         1,506","SUP046","OPENVIEW TECHNOLOGIES PVT LTD-226001a",,,,,,             0,,0,,,,,,,,,             0
       75466,"         1,507","SUP047","ORBIT PERIPHERALS (PUNE) PVT LTD",,,,,,             0,,0,,,,,,,,,             0
       75467,"         1,508","SUP048","Orbit Printers Pvt Ltd",,,,,,             0,,0,,,,,,,,,             0
       75468,"         1,509","SUP049","Poona Plastic",,,,,,             0,,0,,,,,,,,,             0
       75469,"         1,510","SUP050","Prime Assetsource Pvt Ltd",,,,,,             0,,0,,,,,,,,,             0
       75470,"         1,511","SUP051","Prism Interiors",,,,,,             0,,0,,,,,,,,,             0
       75471,"         1,512","SUP052","RAJMANI YADAV",,,,,,             0,,0,,,,,,,,,             0
       75472,"         1,513","SUP053","Real Computers",,,,,,             0,,0,,,,,,,,,             0
       75473,"         1,514","SUP054","RETORT SOFTWARE PVT LTD",,,,,,             0,,0,,,,,,,,,             0
       75474,"         1,515","SUP055","SHAHEZAD KHAN",,,,,,             0,,0,,,,,,,,,             0
       75475,"         1,516","SUP056","SHARADA INFOSYS PVT LTD",,,,,,             0,,0,,,,,,,,,             0
       75476,"         1,517","SUP057","SHIV PRAKASH VISHWAKARMA",,,,,,             0,,0,,,,,,,,,             0
       75477,"         1,518","SUP058","Shivraj L.Desai",,,,,,             0,,0,,,,,,,,,             0
       75478,"         1,519","SUP059","Solutions India Systems Pvt Ltd",,,,,,             0,,0,,,,,,,,,             0
       75479,"         1,520","SUP060","Sound Factor-17001",,,,,,             0,,0,,,,,,,,,             0
       75480,"         1,521","SUP061","Sri Jaladurga Enterprises",,,,,,             0,,0,,,,,,,,,             0
       75481,"         1,522","SUP062","Sujata Computers Pvt Ltd",,,,,,             0,,0,,,,,,,,,             0
       75482,"         1,523","SUP063","Supreet Enterprises",,,,,,             0,,0,,,,,,,,,             0
       75483,"         1,524","SUP064","SURYA TELECOM",,,,,,             0,,0,,,,,,,,,             0
       75484,"         1,525","SUP065","TATA Sky Set Top Box",,,,,,             0,,0,,,,,,,,,             0
       75485,"         1,526","SUP066","TDS Payable Contractor-223002",,,,,,             0,,0,,,,,,,,,             0
       75486,"         1,527","SUP067","TDS Professional Fees-223002",,,,,,             0,,0,,,,,,,,,             0
       75487,"         1,528","SUP068","The Mobile Corner",,,,,,             0,,0,,,,,,,,,             0
       75488,"         1,529","SUP069","The Sound Projector",,,,,,             0,,0,,,,,,,,,             0
       75489,"         1,530","SUP070","V.G. GOKHALE & CO-226001a",,,,,,             0,,0,,,,,,,,,             0
       75490,"         1,531","SUP071","Vega Sales & Services",,,,,,             0,,0,,,,,,,,,             0
       75491,"         1,532","SUP072","Wysetek Systems Technologies Pvt Ltd",,,,,,             0,,0,,,,,,,,,             0
       75492,"         1,533","SUP073","YASH ENTERPRISES",,,,,,             0,,0,,,,,,,,,             0
       75493,"         1,534","SUP074","Oust Fire Safety Engineer",,,,,,             0,,0,,,,,,,,,             0
       75494,"         1,535","SUP075","22/07 Solutions P Ltd",,,,,,             0,,0,,,,,,,,,             0
       75495,"         1,536","SUP076","22/7 By Soultions",,,,,,             0,,0,,,,,,,,,             0
       75496,"         1,537","SUP077","22/7 Solutions P ltd",,,,,,             0,,0,,,,,,,,,             0
       75497,"         1,538","SUP078","Amoeba groups",,,,,,             0,,0,,,,,,,,,             0
       75498,"         1,539","SUP079","Arthur J Gallagher & Co",,,,,,             0,,0,,,,,,,,,             0
       75499,"         1,540","SUP080","Bathla Aluminium P Ltd",,,,,,             0,,0,,,,,,,,,             0
       75500,"         1,541","SUP081","Beech impex pvt  ltd",,,,,,             0,,0,,,,,,,,,             0
       75501,"         1,542","SUP082","Blue star",,,,,,             0,,0,,,,,,,,,             0
       75502,"         1,543","SUP083","Broose & Broose Engineering Works",,,,,,             0,,0,,,,,,,,,             0
       75503,"         1,544","SUP084","Budget Blinds",,,,,,             0,,0,,,,,,,,,             0
       75504,"         1,545","SUP085","Chandra loka interiors",,,,,,             0,,0,,,,,,,,,             0
       75505,"         1,546","SUP086","Dubas engineering",,,,,,             0,,0,,,,,,,,,             0
       75506,"         1,547","SUP087","Eagle Eye Management",,,,,,             0,,0,,,,,,,,,             0
       75507,"         1,548","SUP088","Eurospace industries",,,,,,             0,,0,,,,,,,,,             0
       75508,"         1,549","SUP089","Farco",,,,,,             0,,0,,,,,,,,,             0
       75509,"         1,550","SUP090","Feather lite collections",,,,,,             0,,0,,,,,,,,,             0
       75510,"         1,551","SUP091","G M Industries",,,,,,             0,,0,,,,,,,,,             0
       75511,"         1,552","SUP092","Genesis IT innovations",,,,,,             0,,0,,,,,,,,,             0
       75512,"         1,553","SUP093","I H Glass creations",,,,,,             0,,0,,,,,,,,,             0
       75513,"         1,554","SUP094","I lead solutions",,,,,,             0,,0,,,,,,,,,             0
       75514,"         1,555","SUP095","Interface Flor India pvt ltd",,,,,,             0,,0,,,,,,,,,             0
       75515,"         1,556","SUP096","J V Industries",,,,,,             0,,0,,,,,,,,,             0
       75516,"         1,557","SUP097","Kadamba sports & fitness",,,,,,             0,,0,,,,,,,,,             0
       75517,"         1,558","SUP098","Lakshmi narayan",,,,,,             0,,0,,,,,,,,,             0
       75518,"         1,559","SUP099","Maruthi facility mgt",,,,,,             0,,0,,,,,,,,,             0
       75519,"         1,560","SUP100","METRO",,,,,,             0,,0,,,,,,,,,             0
       75520,"         1,561","SUP101","Metro Cah & Carry India Pvt Ltd",,,,,,             0,,0,,,,,,,,,             0
       75521,"         1,562","SUP102","Minerva Health Care",,,,,,             0,,0,,,,,,,,,             0
       75522,"         1,563","SUP103","Monarch Ergonomics",,,,,,             0,,0,,,,,,,,,             0
       75523,"         1,564","SUP104","Nag Interiors P Ltd",,,,,,             0,,0,,,,,,,,,             0
       75524,"         1,565","SUP105","NetworkCity",,,,,,             0,,0,,,,,,,,,             0
       75525,"         1,566","SUP106","Nilkamal ltd",,,,,,             0,,0,,,,,,,,,             0
       75526,"         1,567","SUP107","Orchid network",,,,,,             0,,0,,,,,,,,,             0
       75527,"         1,568","SUP108","Orchids networks",,,,,,             0,,0,,,,,,,,,             0
       75528,"         1,569","SUP109","Pan office systems P ltd",,,,,,             0,,0,,,,,,,,,             0
       75529,"         1,570","SUP110","Prasad enclave",,,,,,             0,,0,,,,,,,,,             0
       75530,"         1,571","SUP111","Prime asset source",,,,,,             0,,0,,,,,,,,,             0
       75531,"         1,572","SUP112","Radan cuisine",,,,,,             0,,0,,,,,,,,,             0
       75532,"         1,573","SUP113","Radhika somanna",,,,,,             0,,0,,,,,,,,,             0
       75533,"         1,574","SUP114","Radhika somanna Designers Pvt Ltd",,,,,,             0,,0,,,,,,,,,             0
       75534,"         1,575","SUP115","San Solution India P Ltd",,,,,,             0,,0,,,,,,,,,             0
       75535,"         1,576","SUP116","Sanghvi Impex",,,,,,             0,,0,,,,,,,,,             0
       75536,"         1,577","SUP117","Sri Jaladurga Entp",,,,,,             0,,0,,,,,,,,,             0
       75537,"         1,578","SUP118","Sri Kamadhenu Enterprises",,,,,,             0,,0,,,,,,,,,             0
       75538,"         1,579","SUP119","Sri Venkateshwara",,,,,,             0,,0,,,,,,,,,             0
       75539,"         1,580","SUP120","Suchi Refrigeration",,,,,,             0,,0,,,,,,,,,             0
       75540,"         1,581","SUP121","Tasktel Technologies Pvt Ltd",,,,,,             0,,0,,,,,,,,,             0
       75541,"         1,582","SUP122","The people chioce",,,,,,             0,,0,,,,,,,,,             0
       75542,"         1,583","SUP123","Twenty Two By 7 Solutions P Ltd",,,,,,             0,,0,,,,,,,,,             0
       75543,"         1,584","SUP124","Tyco Electronics",,,,,,             0,,0,,,,,,,,,             0
       75544,"         1,585","SUP125","United computers",,,,,,             0,,0,,,,,,,,,             0
       75545,"         1,586","SUP126","Unitek system",,,,,,             0,,0,,,,,,,,,             0
       75546,"         1,587","SUP127","V3 engineers",,,,,,             0,,0,,,,,,,,,             0
       75547,"         1,588","SUP128","Veerabhadra electricals",,,,,,             0,,0,,,,,,,,,             0
       75548,"         1,589","SUP129","USHA ARMOUR PRIVATE LIMITED",,"NO.138/1/4,CHIKKABIDRAKALLU, DASANAPUR HOBLI,","NELAMANGALA TALUK",,"BANGALORE","     8,390,150",9535998484,562173,"080-28390150",,,,,,,,             0
       75549,"         1,590",,"NA",,,,,,             0,,0,,,,,,,,,             0
       75550,"         1,591",898673,"KOOL AIR SYSTEMS PVT LTD",,"# 17 BUDDHA VIHARA ROAD,COX TOWN","BANGALORE",,"BANGALORE",            80,,560005,,,"AAFCK7636QSD001",29521256846,"4900KA2015PTC079203",,"AAFCK7636Q",,             0
       75551,"         1,592",,"BU Bhandari Motors Pvt Ltd",,"101, Baner","Mumbai bangalore highway, Bane",,"Pune",             0,,0,,,,,,,,,             0
       75552,"         1,593",,"Exocore IT Solutions LLP",,"#263, 2nd Floor,","6th Main, MICO Layout BTM 2nd Stage","Bengaluru",,             0,,560076,,,,,,,"AAGFE4062Q",,             0
       75553,"         1,594","SUP134","EMERALD POWER SOLLUTIONS",,"No.31/1, 9th A cross","Rangadasappa Layout","Bannerghatta Road","Bangalore",             0,,0,,,,,,,"ARCPM6906C",,             0
       75554,"         1,595",,"COLOUR TONE",,"1824, Shri Laxmi Apartement","4th lane, infront of IDBI Bank","Rajarampuri","Kolhapur",             0,,416008,,,,,,,"ABPPA6045F",,             0
       75555,"         1,596",,"ADV Technology & Engineering Services",,"Rutugandh, flat no.3","sr.no.50/19/B/1,Vadgaon BK","Narhe","Pune",             0,,0,,,,,,,"ABAFA8946N",,             0
       75556,"         1,597",,"EURONICS INDUSTRIES PRIVATE LIMITED",,,,,,             0,,0,,,,,,,,,             0
       75557,"         1,598","SUP130","Cache Technologies And Communications Pvt. Ltd.",,,,,"Banglore",             0,,,,,,,,,,,             0
       75559,"         1,599","SUP131","Symmetrix Computer Systems Pvt. Ltd. - Bangalore",,"263, 1st Floor, 6th main MICO Layout,","BTM 2nd Stage",,"Bangalore","       560,076",,,,,,,,,,,             0
       75561,"         1,600","SUP132","EUROSTEEL OFFICE FURNITURE SYSTEMS PVT. LTD.",,"Himmel Squre, 1st Floor, Sr. no. 599,","Plot No. 04, Sahaney Sujan Park,","Above Cosmos Bank, Lulla Nagar,","Pune","       411,040",,,,,,,,,,,             0
       75563,"         1,601","SUP133","Orchids Network And Systems India Pvt. Ltd.",,"174, 9th Main, Sector 7, HSR Layout,",,,"Bangalore",             0,,,,,,,,,,,             0
       75565,"         1,602","SUP135","Dimention Data India Pvt. Ltd.",,"C/O Allcargo Logistics Ltd., CCI Logistic Park","Sr. No. 123, Palaspa Phata, Old Mumbai Pune Road,","Raigad","Raigard","       410,206",,,,,,,,,,,             0
       75566,"         1,603","SUP136","Softline Services India Pvt. Ltd.",,"B-702/703, Pinnacle Corp Park,","Opp : MTNL, Bandra Kurla Complex,","Bandra East","Mumbai","       400,051",,,,,,,,"27AAUCS4616H1ZW","AAUCS4616H",,             0
       75567,"         1,604","SUP137","AKSHAYA ENTERPRISES",,"No.3/4, II Floor, 10th Cross,","Vasanth Nagar,",,"Bangalore","       560,052",,,,,,,,"29FGZPS9349AZD","FGZPS9349A",,             0
       75569,"         1,605","SUP138","CDW",,5520,"Research Park Drive","Maison","Madison Chicago",             0,,,,,,,,,,,             0
